1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Phase
-0.00000992,-0.00002135,0.00000483,-0.00000648,0.00004347,-0.00001052,0.00000404,-0.00002745,0.00000552,-0.00002852,0.00007864,-0.00001154,0.00000292,0.00000169,-0.00000044,-0.00000276,0.00000911,-0.00000095,0.00000362,0.00000176,-0.00000042,-0.00000192,0.00001459,-0.00000177,0.00002403,0.00004519,0.00002829,0.00008444,0.00000341,0.00000956,0.00000405,0.00001483,D
-0.00000648,-0.00001739,0.00000411,-0.00001969,0.00006441,-0.00001040,0.00000792,-0.00002278,0.00000496,-0.00004526,0.00014570,-0.00001739,0.00000104,0.00000120,-0.00000022,-0.00000400,0.00000635,0.00000004,0.00000117,0.00000142,-0.00000017,-0.00000507,0.00002032,-0.00000177,0.00001901,0.00006815,0.00002462,0.00015356,0.00000160,0.00000750,0.00000185,0.00002102,D
-0.00002456,-0.00002573,0.00000414,-0.00002730,0.00006093,-0.00000820,-0.00000456,-0.00003019,0.00000675,-0.00005296,0.00014423,-0.00001457,-0.00000583,-0.00000269,0.00000001,-0.00000245,-0.00000112,0.00000071,-0.00000402,-0.00000239,0.00000058,-0.00000248,-0.00000048,0.00000091,0.00003581,0.00006726,0.00003127,0.00015433,0.00000642,0.00000279,0.00000472,0.00000269,D
-0.00004054,-0.00003691,0.00000484,-0.00003302,0.00006049,-0.00000632,-0.00002045,-0.00003840,0.00000879,-0.00005116,0.00011624,-0.00000878,-0.00000457,-0.00000319,0.00000020,-0.00000163,-0.00000013,0.00000054,-0.00000454,-0.00000235,0.00000058,0.00000051,-0.00000800,0.00000166,0.00005504,0.00006920,0.00004438,0.00012730,0.00000557,0.00000172,0.00000514,0.00000818,D
-0.00005175,-0.00004551,0.00000473,-0.00002965,0.00004443,-0.00000377,-0.00002900,-0.00004506,0.00000985,-0.00003944,0.00005565,-0.00000142,-0.00000320,-0.00000246,-0.00000003,0.00000096,-0.00000459,0.00000073,-0.00000244,-0.00000190,0.00000030,0.00000335,-0.00001731,0.00000210,0.00006907,0.00005355,0.00005448,0.00006822,0.00000404,0.00000474,0.00000311,0.00001776,D
-0.00004394,-0.00004729,0.00000383,-0.00002595,0.00003833,-0.00000251,-0.00002124,-0.00004502,0.00000914,-0.00003226,0.00003161,0.00000154,0.00000269,-0.00000062,-0.00000031,0.00000128,-0.00000210,0.00000044,0.00000268,0.00000001,-0.00000024,0.00000248,-0.00000829,0.00000102,0.00006467,0.00004636,0.00005061,0.00004519,0.00000278,0.00000250,0.00000269,0.00000871,D
-0.00003517,-0.00004151,0.00000243,-0.00002662,0.00002656,-0.00000122,-0.00001552,-0.00003937,0.00000753,-0.00004177,0.00004134,-0.00000007,0.00000251,0.00000165,-0.00000040,-0.00000019,-0.00000336,0.00000037,0.00000163,0.00000162,-0.00000046,-0.00000272,0.00000278,-0.00000046,0.00005446,0.00003762,0.00004298,0.00005876,0.00000303,0.00000339,0.00000234,0.00000391,D
-0.00002911,-0.00003843,0.00000189,-0.00003355,0.00002310,-0.00000163,-0.00001054,-0.00003832,0.00000652,-0.00004947,0.00004886,-0.00000102,0.00000202,0.00000103,-0.00000018,-0.00000231,-0.00000115,-0.00000014,0.00000166,0.00000035,-0.00000034,-0.00000257,0.00000251,-0.00000032,0.00004825,0.00004076,0.00004027,0.00006954,0.00000227,0.00000259,0.00000173,0.00000360,D
-0.00001844,-0.00002815,0.00000171,-0.00002806,0.00001028,0.00000010,-0.00000402,-0.00003192,0.00000463,-0.00004028,0.00004874,-0.00000054,0.00000305,0.00000294,-0.00000005,0.00000157,-0.00000366,0.00000049,0.00000186,0.00000183,-0.00000054,0.00000262,-0.00000004,0.00000014,0.00003369,0.00002988,0.00003250,0.00006323,0.00000423,0.00000401,0.00000266,0.00000263,D
-0.00002001,-0.00003054,0.00000277,-0.00002172,-0.00001404,0.00000430,-0.00000331,-0.00003800,0.00000502,-0.00002439,0.00002123,0.00000398,-0.00000054,-0.00000082,0.00000037,0.00000219,-0.00000839,0.00000145,0.00000024,-0.00000210,0.00000013,0.00000548,-0.00000949,0.00000156,0.00003661,0.00002622,0.00003847,0.00003258,0.00000105,0.00000879,0.00000212,0.00001107,D
-0.00001794,-0.00002805,0.00000258,-0.00001293,-0.00001523,0.00000439,-0.00000254,-0.00003574,0.00000445,-0.00001234,0.00001434,0.00000432,0.00000055,0.00000065,-0.00000005,0.00000231,-0.00000031,0.00000002,0.00000020,0.00000060,-0.00000015,0.00000317,-0.00000181,0.00000009,0.00003339,0.00002045,0.00003610,0.00001940,0.00000085,0.00000233,0.00000065,0.00000365,D
-0.00001670,-0.00002808,0.00000203,-0.00001535,-0.00001730,0.00000406,0.00000065,-0.00003831,0.00000345,-0.00001586,0.00001165,0.00000406,0.00000041,-0.00000001,-0.00000018,-0.00000081,-0.00000069,-0.00000011,0.00000107,-0.00000086,-0.00000034,-0.00000117,-0.00000090,-0.00000009,0.00003274,0.00002348,0.00003847,0.00002009,0.00000045,0.00000107,0.00000141,0.00000148,D
-0.00001859,-0.00002732,0.00000145,-0.00001574,-0.00001368,0.00000258,-0.00000154,-0.00003764,0.00000282,-0.00001777,0.00001761,0.00000251,-0.00000057,0.00000023,-0.00000018,-0.00000012,0.00000110,-0.00000045,-0.00000066,0.00000020,-0.00000019,-0.00000058,0.00000181,-0.00000047,0.00003308,0.00002101,0.00003778,0.00002514,0.00000064,0.00000119,0.00000072,0.00000195,D
0.00000055,-0.00002008,-0.00000151,-0.00001640,-0.00001255,0.00000110,0.00002343,-0.00003480,-0.00000170,-0.00001913,0.00002325,0.00000089,0.00000563,0.00000213,-0.00000087,-0.00000020,0.00000033,-0.00000043,0.00000734,0.00000084,-0.00000133,-0.00000040,0.00000166,-0.00000048,0.00002015,0.00002068,0.00004199,0.00003012,0.00000608,0.00000058,0.00000751,0.00000177,D
0.00000613,-0.00001751,-0.00000222,-0.00001278,-0.00001211,-0.00000040,0.00002765,-0.00003059,-0.00000246,-0.00001547,0.00001507,0.00000046,0.00000155,0.00000072,-0.00000020,0.00000101,0.00000012,-0.00000042,0.00000117,0.00000117,-0.00000021,0.00000102,-0.00000227,-0.00000012,0.00001868,0.00001761,0.00004131,0.00002160,0.00000172,0.00000110,0.00000167,0.00000249,D
0.00000785,-0.00001897,-0.00000258,-0.00000919,-0.00001404,-0.00000179,0.00002980,-0.00003228,-0.00000290,-0.00001144,0.00001074,-0.00000111,0.00000059,-0.00000051,-0.00000013,0.00000124,-0.00000067,-0.00000048,0.00000074,-0.00000058,-0.00000015,0.00000139,-0.00000149,-0.00000054,0.00002070,0.00001687,0.00004402,0.00001573,0.00000079,0.00000149,0.00000095,0.00000211,D
-0.00001301,-0.00002870,-0.00000025,-0.00000742,-0.00001357,-0.00000280,0.00000369,-0.00004137,0.00000031,-0.00000863,0.00000942,-0.00000242,-0.00000549,-0.00000256,0.00000061,0.00000046,0.00000013,-0.00000027,-0.00000687,-0.00000239,0.00000084,0.00000074,-0.00000035,-0.00000035,0.00003151,0.00001572,0.00004154,0.00001300,0.00000609,0.00000055,0.00000733,0.00000089,D
-0.00002717,-0.00003724,0.00000029,-0.00000489,-0.00001350,-0.00000305,-0.00000998,-0.00004958,0.00000145,-0.00000449,0.00001659,-0.00000403,-0.00000472,-0.00000285,0.00000018,0.00000085,0.00000002,-0.00000008,-0.00000456,-0.00000274,0.00000038,0.00000138,0.00000239,-0.00000054,0.00004610,0.00001467,0.00005060,0.00001765,0.00000552,0.00000085,0.00000533,0.00000281,D
-0.00002188,-0.00002783,-0.00000084,-0.00000227,-0.00001048,-0.00000270,-0.00000727,-0.00003938,0.00000010,-0.00000106,0.00001713,-0.00000342,0.00000135,0.00000241,-0.00000029,0.00000067,0.00000077,0.00000009,0.00000070,0.00000262,-0.00000035,0.00000088,0.00000014,0.00000016,0.00003541,0.00001105,0.00004004,0.00001750,0.00000278,0.00000103,0.00000273,0.00000090,D
-0.00001891,-0.00002240,-0.00000183,0.00000074,-0.00001091,-0.00000193,-0.00000513,-0.00003144,-0.00000039,0.00000057,0.00001254,-0.00000148,0.00000099,0.00000181,-0.00000033,0.00000100,-0.00000015,0.00000026,0.00000071,0.00000264,-0.00000016,0.00000054,-0.00000153,0.00000065,0.00002937,0.00001111,0.00003186,0.00001264,0.00000209,0.00000105,0.00000274,0.00000175,D
-0.00005151,-0.00003012,-0.00000201,0.00000121,-0.00001087,-0.00000110,-0.00003000,-0.00003622,0.00000175,-0.00000074,0.00000514,0.00000017,-0.00000988,-0.00000234,-0.00000005,0.00000014,0.00000001,0.00000025,-0.00000754,-0.00000145,0.00000065,-0.00000040,-0.00000224,0.00000050,0.00005971,0.00001099,0.00004706,0.00000520,0.00001015,0.00000029,0.00000770,0.00000233,D
-0.00009392,-0.00004796,-0.00000162,0.00000534,-0.00001311,0.00000023,-0.00006198,-0.00005078,0.00000485,-0.00000241,-0.00000525,0.00000209,-0.00001285,-0.00000541,0.00000012,0.00000125,-0.00000068,0.00000040,-0.00000969,-0.00000441,0.00000094,-0.00000050,-0.00000315,0.00000058,0.00010547,0.00001416,0.00008027,0.00000614,0.00001394,0.00000148,0.00001069,0.00000324,D
-0.00009943,-0.00004719,-0.00000159,0.00000791,-0.00001391,0.00000115,-0.00006844,-0.00004686,0.00000512,-0.00000222,-0.00000886,0.00000240,-0.00000172,0.00000024,0.00000001,0.00000080,-0.00000025,0.00000029,-0.00000202,0.00000123,0.00000008,0.00000006,-0.00000113,0.00000010,0.00011007,0.00001604,0.00008310,0.00000945,0.00000174,0.00000089,0.00000236,0.00000114,D
-0.00006258,-0.00002726,-0.00000226,0.00000969,-0.00001455,0.00000149,-0.00004558,-0.00002490,0.00000184,-0.00000275,-0.00001222,0.00000243,0.00001024,0.00000554,-0.00000018,0.00000049,-0.00000018,0.00000009,0.00000635,0.00000610,-0.00000091,-0.00000015,-0.00000093,0.00000001,0.00006830,0.00001755,0.00005197,0.00001276,0.00001164,0.00000053,0.00000885,0.00000094,D
-0.00003311,-0.00000819,-0.00000328,0.00000966,-0.00001299,0.00000099,-0.00002819,-0.00000551,-0.00000147,-0.00000232,-0.00001267,0.00000191,0.00000921,0.00000596,-0.00000032,-0.00000001,0.00000049,-0.00000015,0.00000544,0.00000606,-0.00000103,0.00000013,-0.00000014,-0.00000016,0.00003427,0.00001622,0.00002876,0.00001302,0.00001097,0.00000051,0.00000820,0.00000025,D
-0.00006778,-0.00000884,-0.00000347,-0.00006025,-0.00000105,-0.00000208,-0.00006117,-0.00000531,-0.00000156,-0.00005765,0.00002691,0.00000001,-0.00001083,-0.00000020,-0.00000006,-0.00002185,0.00000373,-0.00000096,-0.00001031,0.00000006,-0.00000003,-0.00001729,0.00001237,-0.00000059,0.00006844,0.00006030,0.00006142,0.00006362,0.00001084,0.00002218,0.00001031,0.00002127,D
-0.00011574,-0.00000904,-0.00000238,-0.00005982,-0.00001771,-0.00000355,-0.00011485,0.00000460,0.00000161,-0.00006232,-0.00001396,-0.00000426,-0.00001411,-0.00000006,0.00000032,0.00000013,-0.00000490,-0.00000043,-0.00001579,0.00000291,0.00000093,-0.00000137,-0.00001202,-0.00000126,0.00011612,0.00006248,0.00011496,0.00006400,0.00001411,0.00000492,0.00001608,0.00001216,D
-0.00030838,-0.00005512,0.00000701,-0.00005521,-0.00003274,-0.00000411,-0.00030485,-0.00002581,0.00001809,-0.00006199,-0.00003468,-0.00000581,-0.00004816,-0.00001152,0.00000235,0.00000115,-0.00000376,-0.00000014,-0.00004750,-0.00000760,0.00000412,0.00000008,-0.00000518,-0.00000039,0.00031334,0.00006432,0.00030648,0.00007127,0.00004957,0.00000393,0.00004828,0.00000520,D
-0.00037251,-0.00005059,0.00001129,-0.00016819,-0.00009435,-0.00004148,-0.00037302,-0.00001348,0.00002449,-0.00014604,-0.00010573,-0.00005510,-0.00002467,0.00000174,0.00000165,-0.00004345,-0.00002370,-0.00001438,-0.00002622,0.00000474,0.00000246,-0.00003233,-0.00002733,-0.00001896,0.00037610,0.00019726,0.00037407,0.00018853,0.00002478,0.00005154,0.00002676,0.00004638,D
-0.00042194,-0.00005095,0.00001491,-0.00036237,-0.00011080,-0.00006710,-0.00041171,-0.00002242,0.00002780,-0.00028323,-0.00006703,-0.00008106,-0.00001454,-0.00000011,0.00000106,-0.00005711,-0.00000484,-0.00000753,-0.00001138,-0.00000263,0.00000097,-0.00004035,0.00001138,-0.00000763,0.00042526,0.00038482,0.00041325,0.00030213,0.00001458,0.00005781,0.00001172,0.00004261,D
-0.00031423,-0.00000427,0.00001099,-0.00058751,-0.00011715,-0.00009419,-0.00029489,0.00000253,0.00001689,-0.00044609,-0.00003058,-0.00010999,0.00003077,0.00001334,-0.00000112,-0.00006433,-0.00000181,-0.00000774,0.00003338,0.00000713,-0.00000312,-0.00004653,0.00001041,-0.00000826,0.00031445,0.00060644,0.00029538,0.00046047,0.00003356,0.00006482,0.00003427,0.00004840,D
-0.00031250,-0.00001098,0.00001165,-0.00056237,-0.00008473,-0.00006818,-0.00028755,-0.00001174,0.00001613,-0.00042385,0.00000885,-0.00007378,0.00000054,-0.00000210,0.00000021,0.00000786,0.00001013,0.00000813,0.00000229,-0.00000446,-0.00000024,0.00000695,0.00001232,0.00001131,0.00031291,0.00057279,0.00028824,0.00043032,0.00000218,0.00001518,0.00000502,0.00001811,D
-0.00031365,-0.00000889,0.00001165,-0.00038138,-0.00004009,-0.00004215,-0.00028720,-0.00001381,0.00001516,-0.00029147,0.00002629,-0.00004466,-0.00000035,0.00000063,0.00000000,0.00005484,0.00001353,0.00000789,0.00000011,-0.00000063,-0.00000029,0.00004012,0.00000529,0.00000883,0.00031400,0.00038579,0.00028794,0.00029604,0.00000072,0.00005704,0.00000070,0.00004142,D
-0.00028907,0.00000003,0.00001000,-0.00019267,-0.00001370,-0.00001918,-0.00027440,0.00000299,0.00001428,-0.00014901,0.00001903,-0.00001985,0.00000702,0.00000255,-0.00000047,0.00005392,0.00000754,0.00000656,0.00000366,0.00000480,-0.00000025,0.00004070,-0.00000208,0.00000709,0.00028924,0.00019411,0.00027479,0.00015153,0.00000749,0.00005483,0.00000604,0.00004137,D
-0.00028378,0.00000346,0.00000977,-0.00000926,0.00002200,-0.00000053,-0.00027728,0.00001335,0.00001708,-0.00001164,0.00001993,-0.00000010,0.00000171,0.00000111,-0.00000007,0.00005917,0.00001152,0.00000602,-0.00000093,0.00000334,0.00000090,0.00004432,0.00000029,0.00000637,0.00028397,0.00002388,0.00027812,0.00002308,0.00000203,0.00006058,0.00000358,0.00004477,D
-0.00028398,0.00000037,0.00001025,-0.00000965,0.00001691,-0.00000100,-0.00027712,0.00001007,0.00001974,-0.00000952,0.00001083,-0.00000078,-0.00000006,-0.00000088,0.00000014,-0.00000011,-0.00000146,-0.00000014,0.00000004,-0.00000094,0.00000076,0.00000060,-0.00000260,-0.00000019,0.00028417,0.00001949,0.00027801,0.00001444,0.00000089,0.00000147,0.00000121,0.00000268,D
-0.00030990,-0.00001132,0.00001185,-0.00000701,0.00001408,-0.00000142,-0.00029463,-0.00000760,0.00002312,-0.00000831,0.00000957,-0.00000106,-0.00000682,-0.00000308,0.00000042,0.00000070,-0.00000074,-0.00000011,-0.00000461,-0.00000465,0.00000089,0.00000032,-0.00000033,-0.00000007,0.00031033,0.00001579,0.00029564,0.00001272,0.00000749,0.00000102,0.00000661,0.00000047,D
-0.00032898,-0.00002040,0.00001249,-0.00007189,-0.00007983,0.00000318,-0.00030568,-0.00002371,0.00002363,-0.00000470,-0.00000052,-0.00000083,-0.00000681,-0.00000324,0.00000023,-0.00002317,-0.00003354,0.00000164,-0.00000395,-0.00000576,0.00000018,0.00000129,-0.00000360,0.00000008,0.00032985,0.00010747,0.00030751,0.00000481,0.00000755,0.00004080,0.00000698,0.00000383,D
-0.00030225,-0.00001861,0.00001090,-0.00006021,-0.00008058,0.00000456,-0.00028602,-0.00001651,0.00002260,-0.00000162,-0.00000547,-0.00000036,0.00000786,0.00000053,-0.00000047,0.00000343,-0.00000022,0.00000041,0.00000578,0.00000212,-0.00000030,0.00000091,-0.00000146,0.00000014,0.00030302,0.00010069,0.00028739,0.00000571,0.00000789,0.00000347,0.00000617,0.00000172,D
-0.00028229,-0.00001173,0.00000866,-0.00006083,-0.00007178,0.00000557,-0.00026913,-0.00000639,0.00002141,-0.00000581,-0.00000491,-0.00000021,0.00000587,0.00000202,-0.00000066,-0.00000018,0.00000259,0.00000030,0.00000497,0.00000298,-0.00000035,-0.00000123,0.00000016,0.00000005,0.00028267,0.00009425,0.00027005,0.00000761,0.00000625,0.00000261,0.00000580,0.00000125,D
-0.00020607,0.00000345,0.00000465,0.00001071,0.00003336,0.00000118,-0.00019980,0.00001176,0.00001504,-0.00001236,0.00000452,-0.00000041,0.00002382,0.00000474,-0.00000126,0.00002236,0.00003285,-0.00000137,0.00002166,0.00000567,-0.00000199,-0.00000205,0.00000295,-0.00000006,0.00020615,0.00003506,0.00020071,0.00001317,0.00002432,0.00003976,0.00002248,0.00000359,D
-0.00020409,0.00000594,0.00000418,0.00000284,0.00005013,-0.00000011,-0.00019725,0.00001404,0.00001383,-0.00002007,0.00002310,-0.00000062,0.00000060,0.00000076,-0.00000014,-0.00000239,0.00000508,-0.00000039,0.00000077,0.00000069,-0.00000036,-0.00000233,0.00000563,-0.00000007,0.00020422,0.00005021,0.00019824,0.00003060,0.00000097,0.00000563,0.00000110,0.00000609,D
-0.00019648,0.00000504,0.00000460,-0.00010642,0.00003548,-0.00000939,-0.00019347,0.00001563,0.00001285,-0.00010118,0.00003777,-0.00001005,0.00000224,-0.00000027,0.00000012,-0.00003214,-0.00000431,-0.00000273,0.00000111,0.00000047,-0.00000029,-0.00002386,0.00000432,-0.00000277,0.00019660,0.00011257,0.00019453,0.00010846,0.00000226,0.00003254,0.00000124,0.00002440,D
-0.00021224,-0.00001804,0.00000796,-0.00016594,0.00001807,-0.00001416,-0.00020507,-0.00001230,0.00001716,-0.00013819,0.00004305,-0.00001473,-0.00000210,-0.00000308,0.00000045,-0.00000794,-0.00000232,-0.00000063,-0.00000155,-0.00000372,0.00000057,-0.00000494,0.00000070,-0.00000062,0.00021315,0.00016752,0.00020615,0.00014549,0.00000375,0.00000829,0.00000407,0.00000502,D
-0.00024277,-0.00002264,0.00000979,-0.00030695,0.00000300,-0.00002404,-0.00023027,-0.00002074,0.00002006,-0.00024343,0.00005268,-0.00002556,-0.00002544,-0.00000383,0.00000152,-0.00011751,-0.00001256,-0.00000824,-0.00002100,-0.00000703,0.00000242,-0.00008770,0.00000802,-0.00000902,0.00024402,0.00030790,0.00023207,0.00025037,0.00002577,0.00011846,0.00002228,0.00008853,D
-0.00022071,-0.00002007,0.00000877,-0.00035631,0.00000660,-0.00002706,-0.00020492,-0.00002428,0.00001788,-0.00028306,0.00006336,-0.00002888,0.00001002,0.00000117,-0.00000046,-0.00002244,0.00000164,-0.00000137,0.00001152,-0.00000161,-0.00000099,-0.00001801,0.00000485,-0.00000151,0.00022180,0.00035740,0.00020713,0.00029149,0.00001010,0.00002254,0.00001167,0.00001872,D
-0.00014003,0.00001402,0.00000212,-0.00040559,0.00002806,-0.00003261,-0.00012386,0.00000133,0.00000703,-0.00034192,0.00008779,-0.00003645,0.00002181,0.00000921,-0.00000180,-0.00001332,0.00000580,-0.00000150,0.00002191,0.00000692,-0.00000293,-0.00001591,0.00000660,-0.00000205,0.00014075,0.00040787,0.00012407,0.00035489,0.00002374,0.00001460,0.00002316,0.00001735,D
-0.00004618,0.00002277,-0.00000262,-0.00048048,0.00000791,-0.00002761,-0.00003775,0.00000959,-0.00000116,-0.00025983,0.00011819,-0.00002654,0.00003754,0.00000350,-0.00000190,-0.00002995,-0.00000806,0.00000200,0.00003445,0.00000330,-0.00000328,0.00003284,0.00001216,0.00000396,0.00005155,0.00048134,0.00003896,0.00028668,0.00003775,0.00003108,0.00003476,0.00003524,D
-0.00002393,0.00002050,-0.00000309,-0.00018493,0.00000705,-0.00000406,-0.00001926,0.00000980,-0.00000211,-0.00007236,0.00007036,-0.00000229,0.00000506,-0.00000052,-0.00000011,0.00006717,-0.00000020,0.00000535,0.00000420,0.00000005,-0.00000022,0.00004261,-0.00001087,0.00000551,0.00003167,0.00018511,0.00002172,0.00010095,0.00000508,0.00006738,0.00000421,0.00004432,D
0.00000932,0.00005039,-0.00000682,-0.00013569,-0.00001370,0.00000400,0.00001525,0.00003547,-0.00000771,-0.00002357,0.00005075,0.00000754,0.00001232,0.00001107,-0.00000138,0.00001824,-0.00000768,0.00000298,0.00001278,0.00000950,-0.00000208,0.00001807,-0.00000726,0.00000364,0.00005170,0.00013644,0.00003937,0.00005646,0.00001662,0.00002001,0.00001606,0.00001981,D
0.00003643,0.00006721,-0.00000886,0.00006136,0.00001822,0.00000734,0.00004297,0.00005087,-0.00001134,0.00000398,0.00002843,0.00000835,0.00000753,0.00000467,-0.00000057,0.00005474,0.00000887,0.00000093,0.00000770,0.00000428,-0.00000101,0.00000765,-0.00000620,0.00000022,0.00007696,0.00006443,0.00006754,0.00002990,0.00000888,0.00005546,0.00000887,0.00000985,D
0.00006382,0.00009575,-0.00001225,-0.00009049,0.00003291,-0.00000869,0.00007300,0.00007006,-0.00001666,-0.00010739,0.00007015,-0.00000759,0.00000944,0.00000984,-0.00000117,-0.00005236,0.00000506,-0.00000553,0.00001036,0.00000662,-0.00000184,-0.00003840,0.00001439,-0.00000550,0.00011572,0.00009668,0.00010255,0.00012849,0.00001369,0.00005290,0.00001243,0.00004138,D
0.00004410,0.00007605,-0.00000875,-0.00011601,0.00005453,-0.00001674,0.00005132,0.00004848,-0.00001269,-0.00012252,0.00007764,-0.00001786,-0.00000459,-0.00000458,0.00000081,-0.00000593,0.00000503,-0.00000187,-0.00000504,-0.00000502,0.00000092,-0.00000352,0.00000174,-0.00000239,0.00008834,0.00012927,0.00007173,0.00014614,0.00000653,0.00000800,0.00000718,0.00000460,P
0.00002906,0.00007912,-0.00000690,-0.00007955,0.00008276,-0.00001997,0.00003603,0.00003725,-0.00001119,-0.00009173,0.00005448,-0.00002071,-0.00000627,0.00000128,0.00000077,0.00001519,0.00001176,-0.00000135,-0.00000637,-0.00000468,0.00000062,0.00001283,-0.00000965,-0.00000118,0.00008457,0.00011652,0.00005302,0.00010868,0.00000644,0.00001926,0.00000793,0.00001609,P
0.00001135,0.00010876,-0.00000327,-0.00006695,0.00011099,-0.00002092,0.00002024,0.00003930,-0.00000882,-0.00007920,0.00006613,-0.00002645,-0.00000632,0.00001059,0.00000130,0.00000450,0.00001008,-0.00000034,-0.00000564,0.00000073,0.00000085,0.00000448,0.00000416,-0.00000205,0.00010940,0.00013130,0.00004508,0.00010651,0.00001240,0.00001104,0.00000575,0.00000644,P
-0.00016744,0.00021694,0.00001844,-0.00008073,0.00017780,-0.00001693,-0.00012993,0.00011935,0.00001075,-0.00008410,0.00011649,-0.00002499,-0.00005259,0.00003182,0.00000639,-0.00000405,0.00001965,0.00000117,-0.00004417,0.00002354,0.00000576,-0.00000144,0.00001481,0.00000043,0.00027467,0.00019600,0.00017675,0.00014584,0.00006179,0.00002010,0.00005038,0.00001489,P
-0.00037381,0.00031389,0.00004278,-0.00006380,0.00028478,-0.00000232,-0.00031632,0.00021920,0.00003728,-0.00006706,0.00018435,-0.00002091,-0.00006657,0.00003127,0.00000785,0.00000546,0.00003451,0.00000471,-0.00006012,0.00003221,0.00000856,0.00000550,0.00002189,0.00000132,0.00049000,0.00029185,0.00038664,0.00019728,0.00007397,0.00003526,0.00006874,0.00002261,P
-0.00049427,0.00041469,0.00005905,-0.00008886,0.00038294,0.00000205,-0.00040519,0.00029766,0.00005064,-0.00006913,0.00025541,-0.00002082,-0.00003543,0.00002965,0.00000478,-0.00000737,0.00002887,0.00000129,-0.00002614,0.00002308,0.00000393,-0.00000061,0.00002090,0.00000003,0.00064789,0.00039312,0.00050532,0.00026542,0.00004644,0.00002982,0.00003509,0.00002091,P
-0.00051968,0.00054908,0.00006597,0.00040628,0.00055974,0.00013517,-0.00036909,0.00030824,0.00005258,0.00103515,0.00059711,0.00029507,-0.00000577,0.00003054,0.00000157,0.00011253,0.00004018,0.00003025,0.00000821,0.00000240,0.00000044,0.00025097,0.00007766,0.00007179,0.00075888,0.00070473,0.00048374,0.00123091,0.00003112,0.00012326,0.00000856,0.00027235,P
-0.00010854,0.00061816,0.00009572,0.00053511,0.00098891,0.00024162,-0.00026625,0.00027863,0.00004518,0.00163397,0.00127197,0.00047862,0.00010279,0.00001727,0.00000744,0.00003221,0.00010729,0.00002661,0.00002571,-0.00000740,-0.00000185,0.00014970,0.00016871,0.00004589,0.00063488,0.00115007,0.00038803,0.00212529,0.00010449,0.00011514,0.00002682,0.00023018,P
0.00029939,0.00078359,0.00013343,0.00025608,0.00515892,0.00088144,-0.00020069,0.00027265,0.00004557,0.00224490,0.00415315,0.00097696,0.00016317,0.00006617,0.00001508,-0.00011161,0.00166801,0.00025593,0.00002622,-0.00000239,0.00000016,0.00024437,0.00115247,0.00019934,0.00084938,0.00523994,0.00034160,0.00482106,0.00017672,0.00169121,0.00002633,0.00119484,P
0.00083449,0.00078261,0.00016084,-0.00115230,0.01432896,0.00159465,-0.00009845,0.00025863,0.00004180,0.00178217,0.01124911,0.00144117,0.00016215,-0.00000030,0.00000831,-0.00042678,0.00277880,0.00021612,0.00003098,-0.00000425,-0.00000114,-0.00014022,0.00215029,0.00014067,0.00115530,0.01446339,0.00027987,0.01148022,0.00016236,0.00281968,0.00003129,0.00215944,P
